id,assignment_id,student,owner_id,helped_fix,improved_understanding,comment,first_score,final_score,attempt_count,improvement,created_at
431,4,name6,1,1,1,,0.5510204285714285,0.8653061428571428,18,0.3142857142857143,2025-01-29 17:54:24.452949+00
432,4,name36,1,5,5,,0.696428625,1,20,0.303571375,2025-01-29 17:57:29.631786+00
433,4,name102,1,1,1,,0.692857125,1,17,0.30714287500000004,2025-01-29 21:01:13.375636+00
434,4,name94,1,1,1,The feedback for the assignments with recursion was absolutely terrible.,0.821428625,1,13,0.17857137499999998,2025-01-30 07:09:28.503111+00
435,4,name116,1,1,1,For Q3 it was unclear that you had to name the count row from the feedback as it only said that the ORDER BY was wrong (even though it wasn't).,0.796428625,1,15,0.203571375,2025-01-30 07:18:43.906676+00
436,4,name125,1,3,1,"exercise 3, i put the same query every time but sometimes i get 1 point and sometimes 0.43",0.710714375,1,18,0.289285625,2025-01-30 07:31:54.340869+00
437,4,name8,1,2,2,,0.44999999999999996,0.796428625,18,0.34642862500000005,2025-01-30 07:37:59.887547+00
438,3,name117,1,5,5,"it did not upload????????
i already finished it a week ago",0.5257143,1,36,0.47428570000000003,2025-01-30 07:46:23.662179+00
439,4,name121,1,5,4,,0.607142875,0.882142875,12,0.275,2025-01-30 07:56:54.195676+00
440,4,name24,1,2,2,,0.75,1,14,0.25,2025-01-30 08:02:21.170304+00
441,3,name65,1,5,5,,0.18,0.9428571,68,0.7628571,2025-01-30 08:11:26.346596+00
442,4,name99,1,4,4,,0.782142875,1,11,0.21785712499999998,2025-01-30 08:11:33.994084+00
443,3,name115,1,4,3,forgot to submit it,0.3542857,1,31,0.6457143000000001,2025-01-30 08:12:54.920683+00
444,3,name119,1,3,1,the feedback is often unneccesarely conveluted and gives unneccessary improvements,0.5542857,1,27,0.4457143,2025-01-30 08:24:06.780384+00
445,3,name155,1,4,4,,0.45396833333333336,1,16,0.5460316666666667,2025-01-30 08:24:12.290257+00
446,4,name91,1,4,2,,0.31785725,1,26,0.68214275,2025-01-30 08:25:04.596169+00
447,4,name105,1,1,1,A lot of the feedback did not make sense as it said there was something wrong in the WHERE clause because there were spaces between the equals sign,0.625000125,1,31,0.374999875,2025-01-30 08:38:03.422603+00
448,4,name54,1,1,2,"The feedback was often useless, as my query would return the exact same result (in a different order, but this was not a requirement mentioned in the question) and give basically no points. The feedback would also be quite useless, as the structure of my query was fundamentally different from the ""correct"" answer, enforcing me to rewrite the entire query instead of fix a few things.",0.7785715,1,13,0.22142850000000003,2025-01-30 08:46:17.110718+00
449,4,name19,1,3,2,,0.56071425,1,17,0.43928575000000003,2025-01-30 08:47:33.810723+00
450,4,name20,1,1,3,,0.692857125,1,17,0.30714287500000004,2025-01-30 08:49:37.093827+00
451,4,name108,1,5,5,,0.5035713749999999,1,20,0.49642862500000007,2025-01-30 09:04:06.160537+00
452,4,name22,1,3,3,,0.71071425,1,13,0.28928575,2025-01-30 09:06:51.085134+00
453,4,name21,1,4,2,,0.4964285,0.925,26,0.42857150000000005,2025-01-30 09:09:43.888053+00
454,4,name136,1,4,4,"It helps for the easier questions but for Q8 if you have a spelling mistake or take the wrong column, then it counts everything as wrong, even though it is almost completely correct",0.475,0.942857125,34,0.467857125,2025-01-30 09:10:53.057218+00
455,4,name111,1,2,2,,0.75,1,12,0.25,2025-01-30 09:16:51.892365+00
456,4,name140,1,1,1,"I find myself often thinking ""what would the autograder complain about"" and just trying to reverse-engineer the autograder, rather than actually learning why the autograder might suggest something. I don't claim to be an expert, but sometimes it feels like I submit a solution that works and the autograder just prefers its solution over mine, even if they are equivalent.",0.6785715,1,16,0.3214285,2025-01-30 09:17:13.562131+00
457,4,name106,1,1,1,,0.68571425,1,13,0.31428575000000003,2025-01-30 09:20:02.938577+00
458,4,name107,1,1,1,,0.6214284999999999,1,14,0.37857150000000006,2025-01-30 09:20:07.011609+00
459,4,name25,1,5,5,,0.882142875,1,10,0.11785712500000001,2025-01-30 09:20:18.123852+00
460,4,name76,1,2,4,,0.521428625,1,19,0.478571375,2025-01-30 09:30:10.921359+00
461,4,name117,1,3,3,,0.342857125,1,30,0.657142875,2025-01-30 09:33:02.211199+00
462,4,name31,1,1,1,,0.5785715,0.717857125,22,0.13928562499999997,2025-01-30 09:34:28.726556+00
463,4,name100,1,2,2,exercise three was a bit of a gamble,0.585714375,1,24,0.414285625,2025-01-30 09:56:55.862950+00
464,4,name109,1,2,2,,0.132143,1,44,0.867857,2025-01-30 10:08:36.258870+00
465,4,name32,1,2,2,The feedback is really vague,0.53928575,1,25,0.46071425,2025-01-30 10:19:25.922476+00
466,4,name87,1,5,5,,0.328571375,1,29,0.671428625,2025-01-30 10:19:50.111074+00
467,4,name126,1,4,4,,0.475000125,1,26,0.524999875,2025-01-30 10:31:44.773173+00
468,4,name124,1,1,1,,0.41785724999999996,0.882142875,28,0.46428562500000004,2025-01-30 10:36:35.563727+00
469,4,name133,1,2,3,"With the last question, I had to change my ""UNION ALL"" by ""UNION"" to let my query work the way it was intended, but this was not clear to me by the feedback. ",0.31785725,1,33,0.68214275,2025-01-30 10:43:49.327695+00
470,4,name127,1,1,1,,0.625000125,1,22,0.374999875,2025-01-30 10:45:55.788208+00
471,4,name123,1,2,2,,0.839285625,1,11,0.16071437499999996,2025-01-30 11:08:47.451667+00
472,4,name4,1,3,3,,0.692857125,1,12,0.30714287500000004,2025-01-30 11:19:45.186883+00
473,4,name73,1,3,4,,0.66428575,1,16,0.33571425,2025-01-30 11:23:35.115237+00
474,4,name98,1,1,1,"The feedback was really not helpfull, I am also annoyed by the fact that it does not grade correct code or give feedback which is correct. Also I found a bug where I somehow managed to get two inputs on the screen, allowing me two write in two lines at the same time.",0.36785725,0.8285715,34,0.46071425,2025-01-30 11:51:49.361473+00
475,4,name79,1,5,5,,0.33928575000000005,1,37,0.66071425,2025-01-30 12:12:25.525977+00
476,4,name56,1,2,2,,0.44285712499999996,1,36,0.557142875,2025-01-30 12:21:03.962246+00
477,4,name160,1,1,1,,0.475,0.882142875,23,0.407142875,2025-01-30 13:00:47.607353+00
478,4,name64,1,2,2,The feedback was quite confusing regaring the desired syntax and I didnt like it.,0.44285725,1,29,0.55714275,2025-01-30 13:15:33.187397+00
479,4,name26,1,2,2,"I didn't really understand recursion. Not from the lecture notes, the automated feedback of SQL, from the internet of from the TA's. ",0.44285725,0.882142875,21,0.439285625,2025-01-30 13:31:37.248280+00
480,4,name9,1,2,1,"SELECT Scientist.*
FROM Scientist S1, Scientist S2,  Teaches
WHERE S1.id = Teaches.advisor AND S2.id = Teaches.student
AND Scientist.name ='Desiderius Erasmus'


I think this was  wrong, but I was corrected to a full point.",0.5,1,29,0.5,2025-01-30 13:47:41.402482+00
481,4,name130,1,3,1,"Its still very minimal feedback and mostly useful to see if i have certain parts (such as the from clause, select clause, where clause, etc.) exactly like the answer model or models.
At one point I didnt have full points because i wrote name instead of scientist.name, while it would give the desired output which sometimes is frustrating since the autograder doesnt explicitly tell me thats the issue.",0.53214275,1,21,0.46785725,2025-01-30 14:07:00.833392+00
482,4,name3,1,1,2,,0.35714287499999997,1,34,0.642857125,2025-01-30 14:13:37.333770+00
483,4,name131,1,1,1,,0.4285715,1,26,0.5714285,2025-01-30 14:58:16.953465+00
484,3,name83,1,4,4,,0.12380949999999998,0.6380953333333333,29,0.5142858333333333,2025-01-30 15:23:23.614241+00
485,4,name68,1,3,2,,0.3,1,41,0.7,2025-01-30 16:45:42.935791+00
486,4,name143,1,2,1,Feedback was not helpful in the recursion problems,0.38928575,0.83571425,34,0.4464285,2025-01-30 16:46:41.518072+00
487,3,name85,1,5,4,,0.5085714,1,24,0.4914286,2025-01-30 17:41:24.315598+00
488,4,name47,1,1,1,,0.24489814285714287,1,38,0.7551018571428572,2025-01-30 20:15:19.136924+00
489,4,name118,1,1,1,The feedback was kind of bad this time,0.617857125,1,15,0.382142875,2025-01-30 20:48:33.661976+00
490,4,name135,1,4,3,,0.4285715,0.757142875,29,0.328571375,2025-01-30 20:59:05.081617+00
491,4,name78,1,1,1,"I assume my answers for questions 3,7,8 are correct",0.31785725,0.66428575,38,0.34642850000000003,2025-01-30 21:32:00.382253+00
492,4,name138,1,2,2,,0.5285715,0.91428575,27,0.38571425000000004,2025-01-30 21:40:08.499167+00
493,3,name141,1,4,4,,0.4571427,1,34,0.5428573,2025-01-30 23:06:11.696551+00
494,3,name23,1,5,5,,0.8371428999999999,1,14,0.1628571000000001,2025-01-31 07:40:22.710374+00
495,4,name128,1,1,1,,0.5785715,1,22,0.4214285,2025-01-31 08:44:11.200387+00
496,4,name33,1,5,5,,0.35,1,29,0.65,2025-01-31 09:04:57.828383+00
497,4,name84,1,3,3,,0.5535715,1,21,0.4464285,2025-01-31 09:09:34.209086+00
498,4,name129,1,5,5,,0.546428625,0.928571375,26,0.38214275,2025-01-31 09:12:05.023720+00
499,4,name119,1,1,1,The last one was very annoying,0.475,1,20,0.525,2025-01-31 09:28:45.501756+00
500,4,name65,1,5,5,,0.36428574999999996,1,39,0.63571425,2025-01-31 09:35:59.532357+00
501,4,name29,1,2,2,,0.4979592857142857,0.8653061428571428,24,0.3673468571428571,2025-01-31 10:53:47.514204+00
502,4,name58,1,2,3,,0.446428625,0.725,30,0.27857137499999995,2025-01-31 11:30:16.495287+00
503,4,name63,1,4,2,,0.8114285999999999,0.8114285999999999,5,0,2025-01-31 11:52:36.918791+00
504,4,name41,1,1,1,the automated feedback is garbage. indentation would really help it because the current layout is a hot mess. the emoji's are absolutely useless and make it more cluttered. I want to be able to address each issue individually but I'm having a hard time implementing the automated feedback if it's actually so disorganized.,0.5952381666666667,0.6857143333333333,14,0.09047616666666658,2025-01-31 12:07:15.109049+00
505,2,name157,1,3,3,,0.2514286,1,22,0.7485714,2025-01-31 12:12:57.349099+00
506,1,name157,1,1,2,,0,0.314286,10,0.314286,2025-01-31 12:13:10.978070+00
507,4,name14,1,5,4,,0.757142875,1,10,0.242857125,2025-01-31 12:19:38.903991+00
508,4,name122,1,4,2,,0.33214287499999995,1,27,0.667857125,2025-01-31 12:24:38.526455+00
509,4,name46,1,3,2,,0.38775514285714285,1,25,0.6122448571428571,2025-01-31 12:41:15.126400+00
510,4,name92,1,2,2,,0.36428562499999995,0.928571375,28,0.56428575,2025-01-31 12:46:19.723667+00
511,4,name12,1,3,3,,0.417857125,0.875,34,0.457142875,2025-01-31 12:59:59.586720+00
512,4,name90,1,1,1,,0.592857125,0.942857125,26,0.35,2025-01-31 13:02:39.426947+00
513,4,name146,1,5,5,,0.7321428750000001,1,18,0.2678571249999999,2025-01-31 13:14:52.246732+00
514,4,name93,1,3,3,,0.34285725,1,34,0.65714275,2025-01-31 13:17:25.986152+00
515,4,name57,1,1,2,"The auto feedback was kinda bad. Especially on the last one. 
It kept saying that I had wrong clauses, but the only thing I had different was the naming. 
It got mad that I didnt use ""Ancestor"", but used ""StudentAncestor"". 
Next to that it also didnt want me to use Ancestor A, and then A.student. Just Ancestor.student

I am not 100% sure of course, but I am like 97% that the my SQL would have worked fine",0.396428625,1,42,0.603571375,2025-01-31 13:42:38.749991+00
516,4,name134,1,4,5,,0.767347,1,13,0.232653,2025-01-31 13:48:40.960038+00
517,4,name80,1,4,3,,0.40357149999999997,0.875,21,0.47142850000000003,2025-01-31 13:51:47.048349+00
518,4,name67,1,4,4,,0.546428625,0.867857125,21,0.3214285,2025-01-31 13:53:30.916314+00
519,4,name144,1,2,1,,0.489285625,0.882142875,25,0.39285725,2025-01-31 14:10:54.786601+00
520,4,name157,1,2,2,"I think my answer to question 3 is correct too, I get the right results on DuckDB and do not understand what the feedback wants me to do",0.592857125,0.928571375,20,0.33571425,2025-01-31 14:24:09.800044+00
521,4,name159,1,5,3,,0.47857150000000004,0.925,30,0.4464285,2025-01-31 14:36:29.766888+00
522,4,name40,1,4,4,The autograder does not handle recurion well,0.475000125,1,24,0.524999875,2025-01-31 14:50:32.120504+00
523,4,name147,1,3,3,,0.796428625,1,12,0.203571375,2025-01-31 15:33:39.877973+00
524,4,name137,1,4,4,,0.23928575,1,25,0.76071425,2025-01-31 15:38:50.716234+00
525,4,name55,1,1,1,,0.66428575,1,20,0.33571425,2025-01-31 16:34:40.454074+00
526,3,name112,1,4,2,,0.568254,0.9365078888888889,25,0.3682538888888889,2025-01-31 16:45:47.210638+00
527,4,name7,1,3,3,,0.696428625,1,13,0.303571375,2025-01-31 16:46:33.315134+00
528,4,name16,1,5,2,,0.3035715,1,38,0.6964285,2025-01-31 18:00:24.992764+00
529,4,name70,1,4,4,,0.620408,0.8653061428571428,19,0.24489814285714284,2025-01-31 18:08:35.650882+00
530,4,name114,1,5,5,,0.53571425,1,14,0.46428575000000005,2025-01-31 18:34:59.987844+00
531,4,name112,1,1,1,,0.16428575,0.5785715,24,0.41428575,2025-01-31 18:36:44.593182+00
532,4,name48,1,1,2,,0.24081642857142854,0.8653061428571428,34,0.6244897142857142,2025-01-31 18:46:17.386368+00
533,4,name37,1,1,1,The last few questions were graded poorly for me and I thought the feedback didnt make sense. I ran all the queries locally in DuckDB and got the results that match up with the hints. I was not able to piece together what was wrong with my queries from the feeback.,0.275000125,0.6785715,25,0.403571375,2025-01-31 18:47:34.771619+00
534,4,name145,1,1,1,"The last question kept getting graded poorly for me. I couldn't figure out why since the query works locally on my machine and gives me the correct number of rows from the hint. Looking at the feedback, it seems that the grading system is grading my answer to the answer of another question? In other words, it may be using the wrong template when grading for that question?",0.500000125,0.882142875,19,0.38214275,2025-01-31 18:51:29.480464+00
535,4,name113,1,3,3,,0.5285715,0.83571425,25,0.30714275,2025-01-31 18:52:40.279116+00
536,4,name62,1,5,5,,0.1785715,0.928571375,48,0.749999875,2025-01-31 19:09:33.938025+00
537,4,name30,1,5,4,,0.3183674285714285,0.8653061428571428,37,0.5469387142857143,2025-01-31 19:10:57.891340+00
538,4,name148,1,5,5,,0.76428575,1,10,0.23571425000000001,2025-01-31 19:14:53.224037+00
539,4,name74,1,5,3,,0.632142875,1,17,0.367857125,2025-01-31 19:30:56.894241+00
540,4,name152,1,4,4,,0.85714275,1,11,0.14285725000000005,2025-01-31 19:33:08.532301+00
541,4,name88,1,3,2,,0.632142875,0.928571375,25,0.2964285,2025-01-31 19:45:12.885943+00
542,4,name142,1,3,3,,0.56071425,0.75,23,0.18928575000000003,2025-01-31 20:04:57.432846+00
543,4,name83,1,3,2,,0.3632652857142857,0.7306122857142857,28,0.36734700000000003,2025-01-31 20:39:09.656857+00
544,4,name165,1,1,3,,0.057143,0.057143,4,0,2025-01-31 20:41:01.690458+00
545,4,name23,1,4,4,,0.639285625,0.928571375,18,0.28928575,2025-01-31 20:43:04.194212+00
546,4,name86,1,1,1,"i hate this software i'm sorry the guy who made it seems quite nice but it's so horrible, it gives 0.06/1.00 on queries that work in duckdb for completely arbitrary stylistic reasons and changes to 1.00/1.00 when you find the style it wants & when there is actually a real error the feedback half the time is just a spray-and-pray saying every component of the query is wrong when it's really only one keyword somewhere",0.435714375,1,32,0.564285625,2025-01-31 20:51:33.526397+00
547,4,name50,1,3,5,,0.567857125,0.76428575,23,0.19642862500000002,2025-01-31 20:56:52.502063+00
548,4,name164,1,2,2,,0.85714275,1,13,0.14285725000000005,2025-01-31 20:58:14.836694+00
549,4,name155,1,5,4,,0.803571375,1,13,0.19642862500000002,2025-01-31 21:13:32.112893+00
550,4,name162,1,5,5,,0.882142875,1,10,0.11785712500000001,2025-01-31 21:35:54.394538+00
551,4,name66,1,3,3,,0.6785715,0.942857125,18,0.26428562499999997,2025-01-31 21:51:24.407981+00
552,4,name38,1,2,2,,0.6214284999999999,1,26,0.37857150000000006,2025-01-31 23:19:40.623451+00
553,4,name18,1,3,3,,0.32142875,0.882142875,29,0.5607141250000001,2025-02-01 07:36:31.620808+00
554,4,name85,1,4,4,,0.6178572499999999,1,27,0.3821427500000001,2025-02-01 09:18:40.315572+00
555,4,name95,1,2,2,,0.425000125,0.875,37,0.449999875,2025-02-01 12:56:16.512296+00
556,4,name51,1,5,5,,0.567857125,0.76428575,29,0.19642862500000002,2025-02-02 15:50:16.500110+00
557,4,name39,1,4,4,,0.560714375,0.882142875,34,0.3214285,2025-02-04 12:30:39.660280+00
558,5,name6,1,3,3,,0.6114286,1,8,0.3885714,2025-02-04 14:51:06.643122+00
559,4,name97,1,3,3,,0.621428625,0.9249999999999999,25,0.303571375,2025-02-05 08:20:04.374251+00
560,4,name156,1,3,3,,0.41785712499999994,0.560714375,12,0.14285725000000005,2025-02-05 08:36:26.322916+00
561,5,name129,1,4,4,,0.0971428,1,25,0.9028572,2025-02-05 09:17:01.206351+00
562,5,name90,1,3,2,,0.5714286,1,12,0.42857140000000005,2025-02-05 10:49:47.490415+00
563,4,name53,1,1,1,,0.68571425,0.928571375,18,0.242857125,2025-02-05 11:05:51.692450+00
564,5,name1,1,1,1,,0.6114286,1,12,0.3885714,2025-02-05 11:28:23.270479+00
565,5,name103,1,2,2,,0.9028572,1,8,0.09714279999999997,2025-02-05 11:41:42.084358+00
566,5,name93,1,3,3,auto grader has often time outs and it said that my input was correct but it shouldnt with update exercise,0.34857140000000003,1,19,0.6514286,2025-02-05 12:14:39.685912+00
567,5,name36,1,5,5,,0.4742858,1,14,0.5257142,2025-02-05 12:17:17.862453+00
568,4,name141,1,4,4,,0.40357137499999995,0.8785715,48,0.475000125,2025-02-05 12:44:11.070416+00
569,5,name141,1,2,2,autograder kept timing out on exercise 5,0.7828572,1,7,0.21714279999999997,2025-02-05 13:06:29.296775+00
570,5,name26,1,2,2,,0.13333333333333333,1,20,0.8666666666666667,2025-02-05 13:28:51.934366+00
571,5,name2,1,1,1,,0.6238095,1,17,0.3761905,2025-02-05 13:29:33.298185+00
572,5,name121,1,5,5,,0.7380951666666666,1,10,0.26190483333333336,2025-02-05 13:30:03.567057+00
573,5,name105,1,1,1,,0.6333333333333333,1,12,0.3666666666666667,2025-02-05 13:31:34.158412+00
574,5,name133,1,4,4,,0.2714285,1,21,0.7285714999999999,2025-02-05 13:50:52.527748+00
575,5,name45,1,3,1,,0.8095236666666666,1,16,0.19047633333333336,2025-02-05 13:59:22.567344+00
576,5,name15,1,4,3,,0.6523808333333333,1,9,0.3476191666666667,2025-02-05 14:00:15.790733+00
577,5,name17,1,3,3,,0.5714285,1,15,0.4285715,2025-02-05 14:40:30.384895+00
578,5,name34,1,4,4,,0.23809516666666666,1,19,0.7619048333333334,2025-02-05 15:12:13.599063+00
579,4,name154,1,5,5,,0.782142875,1,15,0.21785712499999998,2025-02-05 16:11:53.701799+00
580,5,name127,1,4,3,,0.4523808333333333,1,14,0.5476191666666668,2025-02-05 17:50:08.298719+00
581,5,name102,1,3,2,,0.8095236666666666,1,11,0.19047633333333336,2025-02-05 18:15:43.085425+00
582,5,name113,1,4,4,,0.45714283333333333,1,13,0.5428571666666666,2025-02-05 18:22:53.293334+00
583,5,name24,1,3,2,,0.6523808333333333,1,11,0.3476191666666667,2025-02-05 19:01:02.494550+00
584,5,name135,1,5,4,,0.49523800000000007,1,20,0.5047619999999999,2025-02-05 19:35:37.149684+00
585,5,name76,1,1,1,"I think a lot of answers were wrong. It said in a question to use the isbn of another question, the feedback said to use another isbn. Also the last question should have also allowed ALTER TABLE I think, but it did not. This weeks question did not help at all with the understanding as the answers did not match the questions.",0.4666666666666666,1,16,0.5333333333333334,2025-02-06 05:26:02.667174+00
586,5,name53,1,3,2,"The feedback is quite vague for some questions. For one question, I believe question 4, I wasn't able to even run my code for hours, it only worked the day after.",0.6238095,1,14,0.3761905,2025-02-06 06:19:04.334111+00
587,4,name115,1,3,2,,0.33571425,1,37,0.66428575,2025-02-06 07:30:54.158626+00
588,5,name87,1,5,5,,0.5904761666666666,1,11,0.4095238333333334,2025-02-06 07:34:16.403554+00
589,4,name52,1,5,5,,0.382143,0.692857125,24,0.31071412499999995,2025-02-06 07:41:05.520209+00
590,5,name138,1,2,2,,0.5571428333333334,0.8333333333333334,21,0.2761905,2025-02-06 07:49:41.433330+00
591,5,name98,1,3,3,"It was okay, but on question 6 it was very strict with the integers, I had (weight > 9 AND weight < 1001) even though this is correct, it counted it as wrong.",0.3857143333333333,1,23,0.6142856666666667,2025-02-06 07:58:55.760948+00
592,5,name104,1,1,2,,0.6619046666666667,1,11,0.3380953333333333,2025-02-06 08:01:36.000297+00
593,5,name31,1,2,2,,0.5,0.7190476666666666,24,0.21904766666666664,2025-02-06 08:05:21.325486+00
594,5,name118,1,5,2,,0.48571433333333336,1,14,0.5142856666666666,2025-02-06 08:12:59.815364+00
595,5,name117,1,3,3,,0.3333333333333333,1,28,0.6666666666666667,2025-02-06 08:13:22.916617+00
596,5,name107,1,1,1,,0.5761903333333332,1,11,0.42380966666666675,2025-02-06 08:13:32.741528+00
597,5,name119,1,1,2,It gave me sometimes unneccesary/missleading feedback,0.642857,1,15,0.357143,2025-02-06 08:14:19.087974+00
598,5,name54,1,3,3,,0.8285713333333332,1,8,0.17142866666666678,2025-02-06 08:14:29.429871+00
599,5,name106,1,1,1,,0.5714285,1,10,0.4285715,2025-02-06 08:15:19.343486+00
600,5,name115,1,5,5,,0.3333333333333333,1,31,0.6666666666666667,2025-02-06 08:18:46.672783+00
601,5,name116,1,3,2,"In question 5, the ISBN used in the auto grader is different from the ISBN listed in the previous question, so it did not accept deleting the ISBN listed in the previous question.",0.5904761666666667,1,11,0.4095238333333333,2025-02-06 08:19:35.045709+00
602,5,name94,1,2,1,"In question 5, the ISB number in the internal database was incorrectly set.
Furthermore, the query `TRUNCATE TABLE Book;` correctly demonstrated the constraint working properly, but it was not accepted.",0.6714284999999999,1,10,0.3285715000000001,2025-02-06 08:19:56.343265+00
603,5,name20,1,2,2,"It would help if the questions contained the information you need to add
Especially when it tells you data will be the same as a previous assignment, where it just, isn't",0.5095238333333333,1,16,0.4904761666666667,2025-02-06 08:22:15.066501+00
604,5,name108,1,5,5,,0.595238,1,19,0.40476199999999996,2025-02-06 08:24:10.805014+00
605,5,name19,1,3,2,,0.45714283333333333,1,21,0.5428571666666666,2025-02-06 08:25:07.493877+00
606,5,name126,1,4,3,"Please explain why for example to use varchar. Now my friends and i felt a bit like copy robots and did not understand why to use varchar, rather than integers. We had this multiple times",0.08095233333333333,1,30,0.9190476666666667,2025-02-06 08:29:43.203221+00
607,5,name125,1,4,2,"yes, maybe add the values we should insert in the exercises itself. since it is not intuitive to look at the HINT at the beginning when making exercise",0.2571426666666667,1,24,0.7428573333333333,2025-02-06 08:29:49.986042+00
608,5,name122,1,2,1,"the autograder wants a very specific sql code, even tho there are other valid solutions",0.27619033333333337,1,24,0.7238096666666667,2025-02-06 08:32:33.057961+00
609,5,name120,1,3,3,,0.45714283333333333,1,20,0.5428571666666666,2025-02-06 08:32:42.758763+00
610,5,name158,1,4,4,,0.4238095,1,16,0.5761905,2025-02-06 08:32:45.863730+00
611,5,name128,1,4,4,,0.45714283333333333,1,11,0.5428571666666666,2025-02-06 08:34:40.795665+00
612,5,name130,1,5,3,,0.4047618333333333,1,24,0.5952381666666666,2025-02-06 08:37:09.473229+00
613,5,name22,1,3,2,"The questions were very badly worded, as it was not obvious in the last question that you were meant to use >= and <= instead of > and <",0.5,1,22,0.5,2025-02-06 08:44:13.253284+00
614,5,name111,1,4,2,Questions were hard to understand and could be interpreted in several ways.,0.6238095,1,13,0.3761905,2025-02-06 08:44:22.969890+00
615,5,name136,1,4,4,"Some questions are semantically confusing with the output that is desired. E.g. the last question says weight lower than 10 is not allowed, but then we need to make a constraint with \GE (<=) than 10. Which does not make sense to me based on the text. So then the feedback does help to correct the mistake, but the mistake in general does not make sense to me. ",0.34285716666666666,1,22,0.6571428333333333,2025-02-06 08:45:00.887124+00
616,5,name157,1,4,3,There were 2 questions where I had to look at the answer because something was graded that wasn't asked in the question,0.5380951666666667,1,17,0.4619048333333333,2025-02-06 08:52:55.365674+00
617,5,name143,1,4,4,,0.3095236666666667,1,21,0.6904763333333332,2025-02-06 08:53:43.957545+00
618,5,name28,1,3,3,,1,1,7,0,2025-02-06 09:07:37.332430+00
619,5,name91,1,4,4,,0.5714285,1,16,0.4285715,2025-02-06 09:10:02.792604+00
620,5,name75,1,4,3,,0.7904761666666666,1,8,0.20952383333333335,2025-02-06 09:10:56.493250+00
621,4,name5,1,4,3,,0.632142875,0.942857125,23,0.31071424999999997,2025-02-06 09:11:59.953679+00
622,5,name25,1,5,5,,0.6761905,0.8857143333333334,9,0.20952383333333335,2025-02-06 09:13:39.523003+00
623,5,name21,1,4,4,,0.25238083333333333,1,23,0.7476191666666667,2025-02-06 09:16:48.536048+00
